sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
246,12/8/2020 12:44:00 PM,null,550000,East,New York,New York City,Individual,First Owner,123722
247,12/8/2020 1:54:00 PM,12/15/2020 4:34:00 PM,680000,West,California,Los Angeles,Individual,First Owner,123723
248,12/8/2020 2:31:00 PM,12/24/2020 5:05:00 AM,200000,West,California,Los Angeles,Individual,Second Owner,123724
249,12/8/2020 2:48:00 PM,12/15/2020 6:34:00 PM,500000,Central,Texas,Dallas,Individual,Second Owner,123725
250,12/8/2020 3:02:00 PM,12/31/2020 11:35:00 AM,1000000,Central,Texas,Dallas,Individual,First Owner,123726
251,12/8/2020 3:36:00 PM,12/25/2020 5:51:00 PM,110000,West,California,San Diego,Individual,Second Owner,123727
252,12/8/2020 3:42:00 PM,12/15/2020 6:54:00 PM,320000,West,California,San Diego,Individual,Second Owner,123728
254,12/8/2020 3:47:00 PM,12/15/2020 1:01:00 AM,350000,East,New York,New York City,Individual,First Owner,123730
255,12/8/2020 4:02:00 PM,12/15/2020 8:38:00 PM,170000,West,California,Los Angeles,Individual,First Owner,123731
256,12/8/2020 5:43:00 PM,12/20/2020 10:09:00 PM,800000,East,Massachusetts,Boston,Individual,First Owner,123732
257,12/8/2020 5:43:00 PM,12/26/2020 12:58:00 PM,500000,East,Massachusetts,Boston,Individual,First Owner,123733
258,12/8/2020 6:39:00 PM,12/15/2020 11:02:00 AM,1380000,South,Florida,Miami,Individual,First Owner,123734
259,12/8/2020 6:45:00 PM,12/16/2020 2:57:00 PM,1300000,South,Florida,Miami,Individual,First Owner,123735
260,12/8/2020 8:02:00 PM,12/19/2020 5:31:00 PM,530000,West,California,Los Angeles,Individual,First Owner,123736
261,12/8/2020 8:16:00 PM,12/16/2020 3:55:00 PM,360000,West,California,Los Angeles,Individual,First Owner,123737
262,12/8/2020 8:17:00 PM,12/19/2020 6:47:00 PM,310000,West,California,Los Angeles,Individual,First Owner,123738
263,12/8/2020 8:28:00 PM,12/16/2020 3:35:00 PM,725000,West,Washington,Seattle,Individual,Second Owner,123739
264,12/8/2020 9:04:00 PM,12/26/2020 2:33:00 PM,340000,Central,Michigan,Detroit,Individual,First Owner,123740
265,12/8/2020 9:12:00 PM,12/28/2020 4:31:00 PM,550000,West,California,San Francisco,Individual,Second Owner,123741
266,12/8/2020 9:37:00 PM,12/15/2020 10:02:00 PM,1150000,West,California,San Francisco,Individual,Second Owner,123742
267,12/8/2020 9:58:00 PM,1/8/2021 2:24:00 PM,380000,West,California,San Francisco,Individual,First Owner,123743
268,12/8/2020 10:06:00 PM,null,350000,Central,Texas,Houston,Individual,Second Owner,123744
269,12/8/2020 10:11:00 PM,12/15/2020 3:09:00 PM,610000,Central,Texas,Houston,Individual,First Owner,123745
270,12/8/2020 10:34:00 PM,12/15/2020 5:02:00 AM,525000,West,California,San Diego,Individual,First Owner,123746
271,12/8/2020 10:41:00 PM,12/26/2020 3:55:00 PM,480000,West,California,San Diego,Individual,First Owner,123747
272,12/8/2020 11:46:00 PM,12/16/2020 4:57:00 PM,780000,East,Pennsylvania,Philadelphia,Individual,First Owner,123748
273,12/9/2020 12:56:00 AM,12/16/2020 2:36:00 PM,320000,Central,Michigan,Detroit,Individual,First Owner,123749
274,12/9/2020 10:34:00 AM,null,375000,Central,Michigan,Detroit,Individual,First Owner,123750
275,12/9/2020 11:23:00 AM,null,300000,West,California,Los Angeles,Individual,First Owner,123751
276,12/9/2020 11:33:00 AM,12/21/2020 9:17:00 PM,500000,West,California,San Diego,Individual,Fourth & Above Owner,123752
277,12/9/2020 11:43:00 AM,12/28/2020 6:07:00 AM,404000,West,California,San Diego,Individual,First Owner,123753
278,12/9/2020 12:13:00 PM,12/28/2020 2:11:00 PM,500000,South,North Carolina,Charlotte,Individual,First Owner,123754
279,12/9/2020 12:34:00 PM,null,350000,East,Massachusetts,Boston,Individual,First Owner,123755
280,12/9/2020 12:43:00 PM,null,380000,West,California,San Diego,Individual,First Owner,123756
281,12/9/2020 12:46:00 PM,12/17/2020 2:55:00 AM,114999,West,Washington,Seattle,Individual,Third Owner,123757
282,12/9/2020 1:31:00 PM,12/19/2020 7:05:00 PM,335000,East,District of Columbia,Washington,Dealer,First Owner,123758
283,12/9/2020 1:57:00 PM,12/27/2020 12:54:00 PM,465000,East,District of Columbia,Washington,Dealer,First Owner,123759
284,12/9/2020 3:10:00 PM,1/10/2021 9:27:00 AM,290000,South,North Carolina,Charlotte,Individual,First Owner,123760
285,12/9/2020 3:39:00 PM,1/9/2021 2:53:00 PM,110000,South,North Carolina,Charlotte,Individual,Second Owner,123761
286,12/9/2020 10:31:00 PM,12/31/2020 3:32:00 PM,450000,West,California,Los Angeles,Individual,Third Owner,123762
287,12/9/2020 10:34:00 PM,12/18/2020 6:04:00 PM,400000,West,California,Los Angeles,Individual,Second Owner,123763
288,12/9/2020 10:36:00 PM,12/17/2020 12:03:00 PM,210000,East,District of Columbia,Washington,Individual,Second Owner,123764
289,12/9/2020 10:36:00 PM,12/17/2020 1:02:00 PM,4600000,Central,Texas,Houston,Individual,First Owner,123765
290,12/9/2020 10:36:00 PM,12/15/2020 5:02:00 AM,220000,South,Florida,Miami,Individual,First Owner,123766
291,12/9/2020 10:38:00 PM,12/17/2020 1:02:00 PM,450000,West,Washington,Seattle,Individual,First Owner,123767
292,12/9/2020 10:38:00 PM,12/27/2020 5:32:00 PM,450000,Central,Illinois,Chicago,Individual,First Owner,123768
293,12/9/2020 10:42:00 PM,1/1/2021 6:04:00 PM,290000,East,New York,New York City,Individual,First Owner,123769
294,12/9/2020 10:44:00 PM,12/17/2020 12:03:00 PM,520000,East,New York,New York City,Individual,First Owner,123770
295,12/9/2020 11:25:00 PM,12/14/2020 11:03:00 AM,265000,East,New York,New York City,Individual,First Owner,123771
296,12/9/2020 11:38:00 PM,12/29/2020 6:53:00 AM,330000,South,Georgia,Atlanta,Individual,Second Owner,123772
297,12/9/2020 11:50:00 PM,12/31/2020 11:54:00 AM,330000,West,California,Los Angeles,Individual,Second Owner,123773
298,12/9/2020 11:55:00 PM,12/19/2020 11:47:00 AM,509999,East,Massachusetts,Boston,Individual,First Owner,123774
299,12/10/2020 12:01:00 AM,1/16/2021 5:17:00 PM,500000,East,Massachusetts,Boston,Individual,First Owner,123775
300,12/10/2020 2:17:00 AM,1/16/2021 2:13:00 PM,525000,West,California,Los Angeles,Individual,First Owner,123776
301,12/10/2020 4:31:00 AM,12/20/2020 8:08:00 AM,675000,South,Georgia,Atlanta,Individual,First Owner,123777
302,12/10/2020 4:49:00 AM,12/18/2020 6:03:00 AM,300000,East,New York,New York City,Individual,First Owner,123778
303,12/10/2020 7:03:00 AM,1/10/2021 10:59:00 AM,90000,East,New York,New York City,Individual,Second Owner,123779
304,12/10/2020 7:53:00 AM,12/17/2020 12:03:00 PM,650000,West,California,Los Angeles,Individual,First Owner,123780
305,12/10/2020 8:36:00 AM,12/15/2020 1:42:00 PM,409000,West,California,Los Angeles,Individual,Second Owner,123781
306,12/10/2020 9:23:00 AM,12/17/2020 1:02:00 PM,395000,South,Florida,Miami,Individual,Second Owner,123782
308,12/10/2020 9:51:00 AM,null,400000,East,Pennsylvania,Philadelphia,Individual,Second Owner,123784
309,12/10/2020 9:57:00 AM,null,120000,West,California,San Diego,Individual,Third Owner,123785
310,12/10/2020 9:59:00 AM,null,645000,West,Washington,Seattle,Individual,First Owner,123786
311,12/10/2020 10:20:00 AM,12/18/2020 9:57:00 AM,81000,East,Massachusetts,Boston,Individual,First Owner,123787
312,12/10/2020 10:22:00 AM,1/1/2021 10:28:00 AM,1300000,East,Massachusetts,Boston,Individual,First Owner,123788
313,12/10/2020 10:28:00 AM,12/27/2020 5:32:00 PM,1250000,West,Washington,Seattle,Individual,First Owner,123789
314,12/10/2020 10:49:00 AM,null,535000,West,California,Los Angeles,Individual,Third Owner,123790
315,12/10/2020 11:08:00 AM,12/21/2020 4:25:00 PM,555000,West,California,Los Angeles,Individual,Second Owner,123791
316,12/10/2020 11:17:00 AM,1/24/2021 3:44:00 PM,725000,West,Washington,Seattle,Individual,First Owner,123792
318,12/10/2020 11:22:00 AM,12/24/2020 4:35:00 PM,229999,East,District of Columbia,Washington,Individual,First Owner,123794
319,12/10/2020 11:39:00 AM,1/24/2021 2:55:00 PM,800000,East,District of Columbia,Washington,Individual,Second Owner,123795
320,12/10/2020 12:39:00 PM,12/17/2020 2:01:00 PM,409999,Central,Illinois,Chicago,Individual,First Owner,123796
321,12/10/2020 12:54:00 PM,12/18/2020 5:13:00 PM,1210000,West,Washington,Seattle,Individual,First Owner,123797
322,12/10/2020 12:54:00 PM,12/28/2020 10:27:00 AM,400000,West,Washington,Seattle,Individual,First Owner,123798
323,12/10/2020 1:57:00 PM,12/17/2020 3:42:00 PM,520000,West,Washington,Seattle,Individual,First Owner,123799
324,12/10/2020 2:02:00 PM,12/19/2020 4:01:00 AM,650000,West,Washington,Seattle,Individual,First Owner,123800
325,12/10/2020 2:20:00 PM,12/27/2020 12:38:00 PM,325000,East,New York,New York City,Individual,Third Owner,123801
326,12/10/2020 3:01:00 PM,2/14/2021 8:03:00 AM,420000,East,New York,New York City,Individual,First Owner,123802
327,12/10/2020 3:20:00 PM,1/7/2021 2:51:00 PM,400000,East,New York,New York City,Individual,First Owner,123803
328,12/10/2020 3:23:00 PM,12/24/2020 6:02:00 PM,254999,Central,Illinois,Chicago,Individual,Fourth & Above Owner,123804
329,12/10/2020 3:37:00 PM,12/25/2020 8:11:00 PM,65000,Central,Illinois,Chicago,Individual,Fourth & Above Owner,123805
330,12/10/2020 3:49:00 PM,12/28/2020 2:43:00 PM,351000,West,California,San Diego,Individual,First Owner,123806
331,12/10/2020 3:50:00 PM,12/26/2020 4:35:00 PM,404000,West,California,San Diego,Individual,Third Owner,123807
332,12/10/2020 4:00:00 PM,12/17/2020 5:43:00 PM,185000,West,California,San Diego,Individual,Third Owner,123808
333,12/10/2020 4:00:00 PM,12/17/2020 5:43:00 PM,250000,West,California,San Diego,Individual,First Owner,123809
334,12/10/2020 4:39:00 PM,12/19/2020 4:01:00 AM,60000,West,California,San Diego,Individual,Fourth & Above Owner,123810
335,12/10/2020 4:55:00 PM,1/28/2021 3:38:00 PM,500000,West,California,Los Angeles,Individual,Second Owner,123811
336,12/10/2020 5:16:00 PM,null,85000,Central,Texas,Dallas,Individual,Second Owner,123812
338,12/10/2020 5:49:00 PM,1/1/2021 2:14:00 PM,85000,Central,Texas,Dallas,Individual,Fourth & Above Owner,123814
339,12/10/2020 6:05:00 PM,12/21/2020 10:31:00 AM,265000,East,New York,New York City,Individual,Fourth & Above Owner,123815
340,12/10/2020 6:09:00 PM,12/31/2020 2:57:00 PM,130000,East,New York,New York City,Individual,Second Owner,123816
341,12/22/2020 8:25:00 AM,null,480000,Central,Illinois,Chicago,Individual,Third Owner,123817
342,2/21/2021 9:31:00 AM,3/9/2021 5:05:00 PM,170000,South,Florida,Miami,Individual,Third Owner,123818
343,2/23/2021 11:16:00 PM,2/28/2021 3:54:00 PM,275000,West,Washington,Seattle,Individual,First Owner,123819
344,1/5/2021 11:56:00 AM,1/11/2021 1:14:00 PM,89000,West,Washington,Seattle,Individual,Second Owner,123820
345,1/5/2021 12:01:00 PM,1/17/2021 3:38:00 PM,170000,West,California,Los Angeles,Individual,Second Owner,123821
346,1/5/2021 12:06:00 PM,1/16/2021 4:05:00 PM,1090000,West,California,Los Angeles,Dealer,First Owner,123822
347,1/5/2021 12:09:00 PM,1/16/2021 3:43:00 PM,1100000,East,District of Columbia,Washington,Individual,First Owner,123823
348,1/5/2021 12:11:00 PM,1/17/2021 4:06:00 PM,610000,East,District of Columbia,Washington,Dealer,First Owner,123824
349,1/5/2021 12:14:00 PM,1/16/2021 4:13:00 PM,335000,South,North Carolina,Charlotte,Dealer,First Owner,123825
350,1/5/2021 1:01:00 PM,1/16/2021 3:43:00 PM,434999,West,California,Los Angeles,Dealer,First Owner,123826
351,1/5/2021 1:29:00 PM,1/16/2021 4:05:00 PM,3000000,East,New York,New York City,Individual,First Owner,123827
352,1/5/2021 1:31:00 PM,1/16/2021 4:05:00 PM,390000,East,New York,New York City,Dealer,First Owner,123828
353,1/5/2021 1:33:00 PM,1/17/2021 4:51:00 PM,325000,East,New York,New York City,Dealer,First Owner,123829
354,1/5/2021 1:36:00 PM,1/16/2021 5:27:00 PM,640000,South,Georgia,Atlanta,Dealer,First Owner,123830
355,1/5/2021 1:34:00 PM,1/17/2021 3:52:00 PM,450000,West,California,Los Angeles,Dealer,First Owner,123831
356,1/5/2021 1:36:00 PM,1/16/2021 3:53:00 PM,400000,South,North Carolina,Charlotte,Dealer,Second Owner,123832
357,1/5/2021 1:37:00 PM,1/16/2021 2:25:00 PM,215000,East,New York,New York City,Dealer,First Owner,123833
358,1/5/2021 1:43:00 PM,1/16/2021 4:54:00 PM,570000,East,District of Columbia,Washington,Dealer,First Owner,123834
359,1/5/2021 1:48:00 PM,1/17/2021 4:57:00 PM,680000,Central,Texas,Dallas,Dealer,First Owner,123835
360,1/5/2021 1:52:00 PM,1/16/2021 2:04:00 PM,325000,East,Pennsylvania,Philadelphia,Individual,Fourth & Above Owner,123836
361,1/5/2021 1:59:00 PM,1/17/2021 5:52:00 PM,150000,East,Pennsylvania,Philadelphia,Individual,Second Owner,123837
362,1/5/2021 2:18:00 PM,1/17/2021 4:47:00 PM,690000,East,Pennsylvania,Philadelphia,Dealer,First Owner,123838
363,1/5/2021 2:22:00 PM,1/16/2021 4:32:00 PM,1550000,West,Washington,Seattle,Individual,First Owner,123839
364,1/5/2021 2:23:00 PM,1/17/2021 3:14:00 PM,64000,Central,Illinois,Chicago,Dealer,First Owner,123840
365,1/5/2021 2:33:00 PM,1/16/2021 4:44:00 PM,250000,West,California,Los Angeles,Individual,First Owner,123841
366,1/5/2021 2:36:00 PM,1/16/2021 9:13:00 AM,65000,West,California,Los Angeles,Individual,First Owner,123842
367,1/5/2021 2:42:00 PM,1/16/2021 6:15:00 PM,550000,West,California,Los Angeles,Individual,Second Owner,123843
368,1/5/2021 3:25:00 PM,1/17/2021 4:09:00 PM,140000,East,New York,New York City,Individual,Fourth & Above Owner,123844
369,1/5/2021 2:50:00 PM,1/16/2021 3:24:00 PM,300000,West,California,Los Angeles,Individual,First Owner,123845
370,1/5/2021 3:25:00 PM,1/16/2021 3:18:00 PM,800000,West,California,Los Angeles,Individual,First Owner,123846
371,1/5/2021 3:32:00 PM,1/12/2021 2:13:00 PM,2625000,West,California,Los Angeles,Dealer,First Owner,123847
372,1/5/2021 3:37:00 PM,1/16/2021 3:18:00 PM,5150000,East,New York,New York City,Dealer,First Owner,123848
373,1/5/2021 4:05:00 PM,1/16/2021 3:43:00 PM,3200000,West,California,Los Angeles,Dealer,First Owner,123849
374,1/5/2021 7:52:00 PM,1/13/2021 12:27:00 PM,503000,Central,Michigan,Detroit,Individual,First Owner,123850
375,1/5/2021 10:52:00 PM,1/13/2021 5:06:00 PM,3800000,Central,Michigan,Detroit,Individual,First Owner,123851
376,1/6/2021 1:43:00 PM,1/13/2021 10:58:00 AM,2000000,West,Washington,Seattle,Trustmark Dealer,First Owner,123852
377,1/6/2021 9:27:00 PM,1/13/2021 1:57:00 PM,225000,West,California,San Francisco,Trustmark Dealer,First Owner,123853
378,1/6/2021 9:30:00 PM,1/12/2021 9:43:00 AM,740000,West,California,Los Angeles,Dealer,First Owner,123854
379,1/6/2021 11:31:00 PM,1/17/2021 5:27:00 PM,550000,East,New York,New York City,Trustmark Dealer,First Owner,123855
380,1/7/2021 12:34:00 AM,3/6/2021 1:15:00 PM,750000,South,North Carolina,Charlotte,Trustmark Dealer,Second Owner,123856
381,1/7/2021 1:29:00 PM,1/18/2021 12:28:00 PM,650000,South,Florida,Miami,Trustmark Dealer,First Owner,123857
382,1/7/2021 5:20:00 PM,1/25/2021 10:14:00 AM,625000,South,Florida,Miami,Trustmark Dealer,First Owner,123858
383,1/7/2021 8:45:00 PM,1/17/2021 11:38:00 AM,600000,West,California,Los Angeles,Dealer,First Owner,123859
384,1/8/2021 9:35:00 AM,1/12/2021 9:22:00 AM,450000,West,California,Los Angeles,Dealer,First Owner,123860
385,1/8/2021 9:35:00 AM,1/17/2021 1:22:00 PM,5400000,South,Florida,Miami,Dealer,First Owner,123861
386,1/8/2021 7:27:00 PM,null,5500000,South,Florida,Miami,Dealer,First Owner,123862
387,1/8/2021 7:27:00 PM,null,779000,West,California,Los Angeles,Trustmark Dealer,First Owner,123863
388,1/8/2021 8:25:00 PM,1/17/2021 10:52:00 AM,645000,Central,Michigan,Detroit,Dealer,First Owner,123864
389,1/8/2021 8:57:00 PM,1/19/2021 2:06:00 PM,2475000,Central,Michigan,Detroit,Dealer,First Owner,123865
390,1/9/2021 12:37:00 AM,2/24/2021 9:42:00 AM,150000,Central,Michigan,Detroit,Individual,Third Owner,123866
392,1/9/2021 2:04:00 PM,1/16/2021 5:01:00 PM,500000,West,Washington,Seattle,Individual,Second Owner,123868
393,1/9/2021 5:50:00 PM,1/13/2021 8:53:00 AM,480000,East,New York,New York City,Individual,First Owner,123869
394,1/9/2021 9:31:00 PM,1/18/2021 5:05:00 PM,535000,East,New York,New York City,Individual,Third Owner,123870
395,1/9/2021 9:40:00 PM,3/2/2021 10:57:00 AM,250000,West,Washington,Seattle,Individual,Third Owner,123871
396,1/10/2021 1:58:00 PM,1/20/2021 4:11:00 PM,300000,West,Washington,Seattle,Individual,Second Owner,123872
397,1/10/2021 2:08:00 PM,1/27/2021 7:27:00 AM,340000,Central,Texas,Dallas,Individual,Second Owner,123873
398,1/10/2021 4:31:00 PM,1/20/2021 3:44:00 PM,340000,West,California,Los Angeles,Individual,Second Owner,123874
399,1/10/2021 5:18:00 PM,1/26/2021 1:41:00 PM,240000,Central,Illinois,Chicago,Individual,First Owner,123875
400,1/10/2021 7:43:00 PM,1/20/2021 4:35:00 PM,1085000,East,Pennsylvania,Philadelphia,Individual,First Owner,123876
401,1/10/2021 10:23:00 PM,1/23/2021 10:12:00 AM,750000,West,California,Los Angeles,Individual,First Owner,123877
402,1/11/2021 12:13:00 AM,1/17/2021 1:03:00 PM,95000,East,New York,New York City,Individual,Second Owner,123878
403,1/11/2021 10:24:00 AM,1/18/2021 11:56:00 AM,409999,Central,Michigan,Detroit,Individual,First Owner,123879
404,1/11/2021 11:21:00 AM,1/16/2021 1:18:00 PM,215000,Central,Michigan,Detroit,Individual,Second Owner,123880
405,1/11/2021 11:34:00 AM,1/16/2021 1:22:00 PM,1290000,South,North Carolina,Charlotte,Individual,First Owner,123881
406,1/11/2021 12:49:00 PM,1/18/2021 10:37:00 AM,150000,South,North Carolina,Charlotte,Individual,First Owner,123882
407,1/11/2021 3:18:00 PM,null,219000,East,New York,New York City,Individual,Second Owner,123883
408,1/11/2021 3:56:00 PM,1/24/2021 2:14:00 PM,325000,East,New York,New York City,Individual,First Owner,123884
409,1/11/2021 6:32:00 PM,null,260000,South,Florida,Miami,Individual,Second Owner,123885
410,1/11/2021 7:21:00 PM,1/20/2021 9:11:00 PM,2625000,West,California,San Francisco,Dealer,First Owner,123886
411,1/11/2021 8:12:00 PM,1/19/2021 4:32:00 PM,5150000,South,Georgia,Atlanta,Dealer,First Owner,123887
412,1/11/2021 10:36:00 PM,1/19/2021 4:41:00 PM,3200000,East,New York,New York City,Dealer,First Owner,123888
413,1/11/2021 11:32:00 PM,1/17/2021 10:28:00 AM,503000,East,New York,New York City,Individual,First Owner,123889
414,1/12/2021 12:06:00 AM,1/19/2021 10:53:00 AM,3800000,West,California,Los Angeles,Individual,First Owner,123890
415,1/12/2021 9:45:00 AM,1/18/2021 12:51:00 PM,2000000,Central,Michigan,Detroit,Trustmark Dealer,First Owner,123891
416,1/12/2021 12:01:00 PM,4/26/2021 9:35:00 AM,225000,Central,Michigan,Detroit,Trustmark Dealer,First Owner,123892
417,1/12/2021 12:46:00 PM,2/8/2021 8:43:00 AM,740000,East,New York,New York City,Dealer,First Owner,123893
418,1/12/2021 1:11:00 PM,1/26/2021 2:03:00 PM,550000,South,Florida,Miami,Trustmark Dealer,First Owner,123894
419,1/12/2021 3:05:00 PM,null,750000,South,Florida,Miami,Trustmark Dealer,Second Owner,123895
420,1/12/2021 3:58:00 PM,1/24/2021 1:09:00 PM,650000,South,Florida,Miami,Trustmark Dealer,First Owner,123896
421,1/12/2021 6:30:00 PM,2/24/2021 4:45:00 PM,625000,East,New York,New York City,Trustmark Dealer,First Owner,123897
422,1/12/2021 8:06:00 PM,1/20/2021 10:57:00 AM,600000,East,New York,New York City,Dealer,First Owner,123898
423,1/12/2021 8:28:00 PM,2/14/2021 3:07:00 PM,450000,Central,Michigan,Detroit,Dealer,First Owner,123899
424,1/12/2021 10:24:00 PM,1/19/2021 10:42:00 AM,5400000,East,Massachusetts,Boston,Dealer,First Owner,123900
425,1/12/2021 11:11:00 PM,1/31/2021 1:42:00 PM,5500000,West,California,Los Angeles,Dealer,First Owner,123901
426,1/12/2021 11:42:00 PM,1/26/2021 1:11:00 PM,779000,West,California,Los Angeles,Trustmark Dealer,First Owner,123902
